iter	Passed	Remaining
4775	99896	25601
4776	99909	25578
4777	99924	25556
4778	99941	25534
4779	99955	25511
4780	99973	25489
4781	99987	25467
4782	100002	25444
4783	100018	25422
4784	100039	25401
4785	100058	25380
4786	100072	25357
4787	100088	25335
4788	100106	25314
4789	100122	25291
4790	100136	25269
4791	100151	25246
4792	100166	25224
4793	100182	25202
4794	100196	25179
4795	100210	25157
4796	100225	25134
4797	100240	25112
4798	100261	25091
4799	100281	25070
4800	100295	25047
4801	100313	25026
4802	100328	25003
4803	100343	24981
4804	100359	24959
4805	100376	24937
4806	100390	24914
4807	100405	24892
4808	100419	24870
4809	100435	24847
4810	100453	24826
4811	100470	24804
4812	100485	24782
4813	100504	24760
4814	100520	24738
4815	100535	24716
4816	100549	24693
4817	100564	24671
4818	100578	24649
4819	100593	24626
4820	100606	24603
4821	100624	24582
4822	100639	24560
4823	100654	24537
4824	100677	24517
4825	100691	24494
4826	100708	24473
4827	100723	24450
4828	100739	24428
4829	100754	24406
4830	100774	24385
4831	100789	24363
4832	100804	24340
4833	100819	24318
4834	100834	24296
4835	100849	24273
4836	100866	24252
4837	100884	24230
4838	100899	24208
4839	100914	24186
4840	100930	24164
4841	100945	24141
4842	100960	24119
4843	100975	24097
4844	100989	24074
4845	101007	24053
4846	101024	24031
4847	101039	24009
4848	101054	23987
4849	101070	23965
4850	101088	23943
4851	101105	23921
4852	101119	23899
4853	101134	23877
4854	101148	23854
4855	101163	23832
4856	101179	23810
4857	101195	23788
4858	101208	23766
4859	101223	23743
4860	101238	23721
4861	101254	23699
4862	101269	23677
4863	101284	23655
4864	101301	23633
4865	101320	23612
4866	101337	23590
4867	101352	23568
4868	101367	23546
4869	101381	23523
4870	101398	23502
4871	101413	23479
4872	101429	23458
4873	101445	23436
4874	101460	23413
4875	101474	23391
4876	101488	23369
4877	101503	23347
4878	101523	23325
4879	101543	23305
4880	101559	23283
4881	101576	23261
4882	101592	23239
4883	101608	23217
4884	101624	23195
4885	101638	23173
4886	101653	23151
4887	101669	23129
4888	101683	23107
4889	101698	23085
4890	101713	23062
4891	101728	23040
4892	101749	23019
4893	101766	22998
4894	101782	22976
4895	101796	22954
4896	101811	22931
4897	101827	22910
4898	101841	22887
4899	101856	22865
4900	101869	22843
4901	101883	22821
4902	101897	22798
4903	101914	22776
4904	101928	22754
4905	101944	22732
4906	101962	22711
4907	101980	22690
4908	101997	22668
4909	102012	22646
4910	102027	22624
4911	102048	22603
4912	102061	22581
4913	102077	22559
4914	102093	22537
4915	102107	22515
4916	102120	22492
4917	102135	22470
4918	102150	22448
4919	102165	22426
4920	102185	22405
4921	102204	22384
4922	102219	22362
4923	102235	22340
4924	102250	22318
4925	102264	22296
4926	102278	22274
4927	102294	22252
4928	102309	22230
4929	102324	22208
4930	102338	22186
4931	102352	22164
4932	102368	22142
4933	102389	22121
4934	102409	22100
4935	102424	22078
4936	102438	22056
4937	102453	22034
4938	102467	22012
4939	102481	21990
4940	102496	21967
4941	102511	21946
4942	102526	21923
4943	102540	21901
4944	102560	21880
4945	102576	21859
4946	102596	21838
4947	102613	21816
4948	102629	21795
4949	102646	21773
4950	102660	21751
4951	102675	21729
4952	102690	21707
4953	102705	21685
4954	102720	21663
4955	102738	21642
4956	102757	21621
4957	102772	21599
4958	102792	21578
4959	102812	21557
4960	102827	21535
4961	102844	21513
4962	102858	21491
4963	102873	21469
4964	102888	21448
4965	102904	21426
4966	102920	21404
4967	102935	21382
4968	102950	21360
4969	102966	21339
4970	102981	21317
4971	102997	21295
4972	103016	21274
4973	103032	21252
4974	103047	21230
4975	103064	21209
4976	103083	21188
4977	103097	21166
4978	103112	21144
4979	103126	21122
4980	103140	21100
4981	103155	21078
4982	103168	21056
4983	103183	21034
4984	103200	21012
4985	103220	20991
4986	103236	20970
4987	103250	20948
4988	103264	20926
4989	103278	20904
4990	103295	20882
4991	103310	20860
4992	103325	20838
4993	103340	20817
4994	103356	20795
4995	103372	20773
4996	103387	20751
4997	103402	20730
4998	103422	20709
4999	103437	20687
5000	103453	20665
5001	103467	20643
5002	103482	20622
5003	103497	20600
5004	103511	20578
5005	103526	20556
5006	103542	20534
5007	103557	20512
5008	103575	20491
5009	103594	20470
5010	103612	20449
5011	103632	20428
5012	103647	20407
5013	103663	20385
5014	103678	20363
5015	103697	20342
5016	103716	20321
5017	103732	20299
5018	103749	20278
5019	103765	20257
5020	103779	20235
5021	103793	20213
5022	103808	20191
5023	103825	20169
5024	103844	20149
5025	103859	20127
5026	103875	20105
5027	103890	20083
5028	103905	20062
5029	103919	20040
5030	103934	20018
5031	103951	19997
5032	103967	19975
5033	103982	19953
5034	103996	19931
5035	104013	19910
5036	104027	19888
5037	104046	19867
5038	104067	19846
5039	104082	19825
5040	104101	19804
5041	104115	19782
5042	104130	19760
5043	104145	19738
5044	104159	19717
5045	104174	19695
5046	104188	19673
5047	104204	19651
5048	104219	19630
5049	104233	19608
5050	104247	19586
5051	104265	19565
5052	104286	19544
5053	104300	19522
5054	104317	19501
5055	104332	19479
5056	104348	19458
5057	104363	19436
5058	104378	19414
5059	104393	19393
5060	104407	19371
5061	104422	19349
5062	104437	19328
5063	104454	19306
5064	104469	19285
5065	104487	19264
5066	104506	19243
5067	104520	19221
5068	104535	19199
5069	104549	19177
5070	104566	19156
5071	104582	19134
5072	104598	19113
5073	104620	19093
5074	104635	19071
5075	104650	19049
5076	104665	19028
5077	104680	19006
5078	104697	18985
5079	104720	18965
5080	104737	18943
5081	104753	18922
5082	104767	18900
5083	104784	18879
5084	104798	18857
5085	104812	18835
5086	104827	18814
5087	104841	18792
5088	104856	18770
5089	104871	18749
5090	104885	18727
5091	104901	18705
5092	104923	18685
5093	104941	18664
5094	104956	18642
5095	104971	18621
5096	104987	18599
5097	105001	18578
5098	105017	18556
5099	105031	18535
5100	105046	18513
5101	105060	18491
5102	105076	18470
5103	105090	18448
5104	105106	18427
5105	105127	18406
5106	105147	18385
5107	105161	18364
5108	105176	18342
5109	105190	18320
5110	105205	18299
5111	105220	18277
5112	105239	18256
5113	105253	18235
5114	105269	18213
5115	105283	18191
5116	105302	18171
5117	105317	18149
5118	105337	18129
5119	105358	18108
5120	105373	18086
5121	105388	18065
5122	105403	18043
5123	105418	18022
5124	105432	18000
5125	105447	17979
5126	105463	17957
5127	105480	17936
5128	105495	17915
5129	105509	17893
5130	105524	17871
5131	105538	17850
5132	105561	17830
5133	105576	17808
5134	105593	17787
5135	105607	17765
5136	105624	17744
5137	105639	17723
5138	105655	17701
5139	105671	17680
5140	105688	17659
5141	105704	17637
5142	105719	17616
5143	105734	17595
5144	105753	17574
5145	105771	17553
5146	105788	17532
5147	105802	17510
5148	105817	17488
5149	105832	17467
5150	105846	17445
5151	105860	17424
5152	105874	17402
5153	105890	17381
5154	105904	17359
5155	105919	17338
5156	105933	17316
5157	105949	17295
5158	105966	17274
5159	105986	17253
5160	106000	17232
5161	106014	17210
5162	106030	17189
5163	106045	17167
5164	106059	17146
5165	106074	17124
5166	106090	17103
5167	106104	17081
5168	106118	17060
5169	106132	17038
5170	106149	17017
5171	106163	16996
5172	106182	16975
5173	106202	16954
5174	106219	16933
5175	106234	16912
5176	106250	16890
5177	106264	16869
5178	106280	16848
5179	106295	16826
5180	106310	16805
5181	106325	16783
5182	106340	16762
5183	106356	16741
5184	106372	16720
5185	106388	16698
5186	106408	16678
5187	106423	16656
5188	106438	16635
5189	106454	16614
5190	106470	16593
5191	106485	16571
5192	106500	16550
5193	106515	16529
5194	106530	16507
5195	106548	16486
5196	106563	16465
5197	106579	16444
5198	106594	16422
5199	106616	16402
5200	106635	16381
5201	106650	16360
5202	106665	16339
5203	106686	16318
5204	106703	16297
5205	106719	16276
5206	106735	16255
5207	106750	16233
5208	106764	16212
5209	106779	16191
5210	106793	16169
5211	106807	16148
5212	106824	16127
5213	106846	16106
5214	106860	16085
5215	106876	16064
5216	106891	16042
5217	106906	16021
5218	106921	16000
5219	106936	15979
5220	106951	15957
5221	106967	15936
5222	106982	15915
5223	106998	15894
5224	107013	15872
5225	107027	15851
5226	107044	15830
5227	107064	15809
5228	107098	15791
5229	107119	15770
5230	107141	15750
5231	107163	15730
5232	107184	15710
5233	107210	15690
5234	107231	15669
5235	107249	15649
5236	107274	15629
5237	107295	15608
5238	107315	15588
5239	107336	15567
5240	107355	15547
5241	107375	15526
5242	107396	15506
5243	107415	15485
5244	107435	15464
5245	107456	15444
5246	107475	15423
5247	107498	15403
5248	107524	15384
5249	107543	15363
5250	107563	15342
5251	107582	15322
5252	107602	15301
5253	107622	15281
5254	107642	15260
5255	107662	15239
5256	107686	15219
5257	107704	15199
5258	107738	15180
5259	107764	15160
5260	107783	15140
5261	107803	15119
5262	107821	15098
5263	107841	15078
5264	107860	15057
5265	107879	15036
5266	107900	15016
5267	107920	14995
5268	107939	14975
5269	107962	14955
5270	107991	14935
5271	108011	14915
5272	108030	14894
5273	108049	14873
5274	108068	14853
5275	108089	14832
5276	108111	14812
5277	108132	14791
5278	108152	14771
5279	108176	14751
5280	108202	14731
5281	108224	14711
5282	108245	14690
5283	108267	14670
5284	108286	14649
5285	108306	14629
5286	108324	14608
5287	108344	14588
5288	108366	14567
5289	108385	14546
5290	108410	14527
5291	108429	14506
5292	108447	14485
5293	108466	14464
5294	108487	14444
5295	108513	14424
5296	108532	14404
5297	108552	14383
5298	108570	14362
5299	108590	14342
5300	108610	14321
5301	108632	14301
5302	108657	14281
5303	108677	14260
5304	108696	14240
5305	108716	14219
5306	108735	14198
5307	108754	14178
5308	108776	14157
5309	108795	14137
5310	108816	14116
5311	108835	14096
5312	108858	14076
5313	108881	14055
5314	108899	14035
5315	108920	14014
5316	108938	13993
5317	108957	13973
5318	108976	13952
5319	108995	13931
5320	109012	13910
5321	109030	13889
5322	109049	13869
5323	109072	13849
5324	109094	13828
5325	109113	13808
5326	109133	13787
5327	109154	13767
5328	109173	13746
5329	109192	13725
5330	109213	13705
5331	109233	13684
5332	109253	13664
5333	109272	13643
5334	109302	13624
5335	109323	13603
5336	109342	13583
5337	109360	13562
5338	109379	13541
5339	109399	13521
5340	109418	13500
5341	109437	13479
5342	109455	13459
5343	109476	13438
5344	109495	13418
5345	109516	13397
5346	109544	13378
5347	109565	13357
5348	109583	13336
5349	109603	13316
5350	109622	13295
5351	109646	13275
5352	109666	13255
5353	109684	13234
5354	109701	13213
5355	109720	13192
5356	109741	13172
5357	109775	13153
5358	109796	13132
5359	109817	13112
5360	109837	13091
5361	109860	13071
5362	109890	13052
5363	109913	13032
5364	109936	13012
5365	109959	12991
5366	109986	12972
5367	110012	12952
5368	110040	12932
5369	110065	12912
5370	110095	12893
5371	110119	12873
5372	110149	12853
5373	110177	12834
5374	110207	12814
5375	110227	12794
5376	110246	12773
5377	110267	12753
5378	110289	12732
5379	110311	12712
5380	110332	12692
5381	110354	12671
5382	110374	12651
5383	110398	12631
5384	110423	12611
5385	110442	12590
5386	110463	12569
5387	110481	12549
5388	110499	12528
5389	110519	12507
5390	110537	12486
5391	110556	12466
5392	110574	12445
5393	110592	12424
5394	110613	12404
5395	110642	12384
5396	110663	12364
5397	110683	12343
5398	110702	12323
5399	110721	12302
5400	110741	12281
5401	110759	12261
5402	110782	12240
5403	110801	12220
5404	110819	12199
5405	110847	12179
5406	110874	12159
5407	110893	12139
5408	110912	12118
5409	110930	12097
5410	110951	12077
5411	110968	12056
5412	110988	12035
5413	111006	12015
5414	111025	11994
5415	111043	11973
5416	111065	11953
5417	111089	11933
5418	111112	11912
5419	111131	11892
5420	111149	11871
5421	111170	11851
5422	111189	11830
5423	111207	11809
5424	111225	11788
5425	111243	11768
5426	111262	11747
5427	111285	11727
5428	111310	11707
5429	111333	11686
5430	111352	11666
5431	111372	11645
5432	111393	11625
5433	111412	11604
5434	111432	11584
5435	111450	11563
5436	111471	11542
5437	111489	11522
5438	111516	11502
5439	111536	11481
5440	111556	11461
5441	111574	11440
5442	111592	11419
5443	111619	11399
5444	111637	11379
5445	111656	11358
5446	111676	11337
5447	111697	11317
5448	111722	11297
5449	111741	11276
5450	111763	11256
5451	111781	11235
5452	111803	11215
5453	111823	11194
5454	111843	11174
5455	111862	11153
5456	111882	11132
5457	111902	11112
5458	111925	11092
5459	111947	11071
5460	111963	11050
5461	111977	11029
5462	111991	11008
5463	112006	10987
5464	112020	10966
5465	112035	10945
5466	112052	10924
5467	112067	10903
5468	112082	10882
5469	112097	10861
5470	112112	10840
5471	112127	10819
5472	112148	10798
5473	112164	10777
5474	112181	10757
5475	112195	10736
5476	112211	10715
5477	112225	10693
5478	112240	10673
5479	112260	10652
5480	112280	10631
5481	112303	10611
5482	112319	10590
5483	112334	10569
5484	112349	10548
5485	112363	10527
5486	112384	10507
5487	112400	10486
5488	112419	10465
5489	112435	10444
5490	112449	10423
5491	112465	10402
5492	112480	10381
5493	112496	10360
5494	112510	10339
5495	112524	10318
5496	112540	10297
5497	112556	10277
5498	112573	10256
5499	112592	10235
5500	112611	10215
5501	112629	10194
5502	112644	10173
5503	112660	10152
5504	112676	10131
5505	112691	10110
5506	112705	10089
5507	112719	10068
5508	112734	10047
5509	112749	10026
5510	112764	10005
5511	112779	9984
5512	112798	9964
5513	112819	9943
5514	112834	9922
5515	112849	9901
5516	112864	9880
5517	112879	9860
5518	112895	9839
5519	112909	9818
5520	112928	9797
5521	112942	9776
5522	112957	9755
5523	112973	9734
5524	112987	9713
5525	113004	9693
5526	113023	9672
5527	113039	9651
5528	113055	9630
5529	113072	9610
5530	113087	9589
5531	113103	9568
5532	113120	9547
5533	113135	9526
5534	113149	9505
5535	113165	9484
5536	113180	9464
5537	113195	9443
5538	113213	9422
5539	113232	9402
5540	113248	9381
5541	113262	9360
5542	113279	9339
5543	113293	9318
5544	113308	9297
5545	113323	9276
5546	113340	9256
5547	113354	9235
5548	113369	9214
5549	113383	9193
5550	113399	9172
5551	113413	9151
5552	113428	9130
5553	113452	9110
5554	113469	9089
5555	113484	9068
5556	113498	9048
5557	113513	9027
5558	113528	9006
5559	113543	8985
5560	113559	8964
5561	113574	8943
5562	113591	8923
5563	113609	8902
5564	113624	8881
5565	113643	8861
5566	113661	8840
5567	113677	8819
5568	113692	8798
5569	113708	8778
5570	113722	8757
5571	113738	8736
5572	113752	8715
5573	113768	8694
5574	113782	8674
5575	113798	8653
5576	113812	8632
5577	113828	8611
5578	113842	8590
5579	113862	8570
5580	113881	8549
5581	113897	8529
5582	113911	8508
5583	113928	8487
5584	113944	8466
5585	113964	8446
5586	113978	8425
5587	113992	8404
5588	114007	8383
5589	114021	8362
5590	114036	8342
5591	114052	8321
5592	114069	8300
5593	114091	8280
5594	114110	8260
5595	114127	8239
5596	114141	8218
5597	114156	8197
5598	114170	8176
5599	114185	8156
5600	114201	8135
5601	114216	8114
5602	114231	8093
5603	114246	8073
5604	114261	8052
5605	114275	8031
5606	114293	8010
5607	114310	7990
5608	114326	7969
5609	114342	7948
5610	114357	7928
5611	114373	7907
5612	114389	7886
5613	114404	7866
5614	114419	7845
5615	114433	7824
5616	114450	7803
5617	114468	7783
5618	114485	7762
5619	114500	7742
5620	114521	7721
5621	114537	7701
5622	114551	7680
5623	114569	7659
5624	114585	7639
5625	114599	7618
5626	114615	7597
5627	114631	7576
5628	114645	7556
5629	114660	7535
5630	114675	7514
5631	114689	7493
5632	114710	7473
5633	114726	7452
5634	114741	7432
5635	114755	7411
5636	114771	7390
5637	114786	7370
5638	114802	7349
5639	114817	7328
5640	114831	7308
5641	114847	7287
5642	114861	7266
5643	114876	7245
5644	114892	7225
5645	114906	7204
5646	114923	7183
5647	114941	7163
5648	114958	7142
5649	114975	7122
5650	114991	7101
5651	115006	7081
5652	115027	7060
5653	115042	7040
5654	115057	7019
5655	115071	6998
5656	115087	6978
5657	115101	6957
5658	115116	6936
5659	115131	6916
5660	115152	6895
5661	115168	6875
5662	115182	6854
5663	115196	6833
5664	115211	6813
5665	115225	6792
5666	115240	6771
5667	115255	6751
5668	115270	6730
5669	115284	6709
5670	115298	6689
5671	115317	6668
5672	115332	6647
5673	115348	6627
5674	115364	6606
5675	115384	6586
5676	115399	6565
5677	115415	6545
5678	115430	6524
5679	115446	6504
5680	115460	6483
5681	115476	6462
5682	115491	6442
5683	115510	6421
5684	115525	6401
5685	115540	6380
5686	115555	6359
5687	115574	6339
5688	115596	6319
5689	115612	6298
5690	115628	6278
5691	115644	6257
5692	115660	6237
5693	115674	6216
5694	115690	6195
5695	115705	6175
5696	115720	6154
5697	115737	6134
5698	115752	6113
5699	115767	6093
5700	115782	6072
5701	115800	6052
5702	115820	6031
5703	115837	6011
5704	115852	5990
5705	115867	5970
5706	115881	5949
5707	115896	5928
5708	115910	5908
5709	115925	5887
5710	115940	5867
5711	115955	5846
5712	115969	5825
5713	115983	5805
5714	115997	5784
5715	116017	5764
5716	116037	5744
5717	116055	5723
5718	116070	5703
5719	116085	5682
5720	116099	5661
5721	116114	5641
5722	116128	5620
5723	116142	5600
5724	116157	5579
5725	116171	5559
5726	116186	5538
5727	116200	5517
5728	116216	5497
5729	116230	5476
5730	116251	5456
5731	116270	5436
5732	116285	5415
5733	116299	5395
5734	116314	5374
5735	116331	5354
5736	116346	5333
5737	116361	5313
5738	116377	5292
5739	116392	5272
5740	116408	5251
5741	116421	5231
5742	116436	5210
5743	116456	5190
5744	116473	5169
5745	116489	5149
5746	116504	5128
5747	116523	5108
5748	116540	5088
5749	116559	5067
5750	116574	5047
5751	116590	5026
5752	116606	5006
5753	116620	4985
5754	116635	4965
5755	116655	4945
5756	116689	4925
5757	116730	4906
5758	116749	4885
5759	116762	4865
5760	116777	4844
5761	116791	4824
5762	116805	4803
5763	116821	4783
5764	116835	4762
5765	116850	4742
5766	116866	4721
5767	116886	4701
5768	116903	4680
5769	116918	4660
5770	116933	4640
5771	116948	4619
5772	116962	4599
5773	116978	4578
5774	116993	4558
5775	117007	4537
5776	117022	4517
5777	117042	4496
5778	117057	4476
5779	117072	4456
5780	117093	4435
5781	117109	4415
5782	117123	4394
5783	117140	4374
5784	117154	4354
5785	117168	4333
5786	117182	4313
5787	117197	4292
5788	117213	4272
5789	117227	4251
5790	117242	4231
5791	117258	4210
5792	117272	4190
5793	117286	4170
5794	117307	4149
5795	117324	4129
5796	117340	4109
5797	117355	4088
5798	117372	4068
5799	117386	4047
5800	117400	4027
5801	117415	4006
5802	117430	3986
5803	117444	3966
5804	117458	3945
5805	117472	3925
5806	117488	3904
5807	117502	3884
5808	117520	3864
5809	117541	3843
5810	117558	3823
5811	117575	3803
5812	117590	3782
5813	117605	3762
5814	117619	3741
5815	117637	3721
5816	117651	3701
5817	117665	3680
5818	117679	3660
5819	117695	3640
5820	117709	3619
5821	117724	3599
5822	117741	3578
5823	117761	3558
5824	117776	3538
5825	117791	3517
5826	117809	3497
5827	117824	3477
5828	117838	3456
5829	117856	3436
5830	117869	3416
5831	117884	3395
5832	117899	3375
5833	117913	3355
5834	117926	3334
5835	117941	3314
5836	117960	3294
5837	117979	3273
5838	117994	3253
5839	118008	3233
5840	118025	3212
5841	118038	3192
5842	118053	3172
5843	118068	3151
5844	118085	3131
5845	118100	3111
5846	118115	3090
5847	118129	3070
5848	118143	3050
5849	118158	3029
5850	118173	3009
5851	118194	2989
5852	118210	2968
5853	118225	2948
5854	118240	2928
5855	118255	2907
5856	118270	2887
5857	118286	2867
5858	118301	2846
5859	118317	2826
5860	118332	2806
5861	118348	2786
5862	118365	2765
5863	118382	2745
5864	118402	2725
5865	118420	2705
5866	118436	2684
5867	118451	2664
5868	118465	2644
5869	118480	2623
5870	118495	2603
5871	118509	2583
5872	118526	2563
5873	118543	2542
5874	118558	2522
5875	118573	2502
5876	118588	2481
5877	118610	2461
5878	118628	2441
5879	118644	2421
5880	118659	2401
5881	118676	2380
5882	118693	2360
5883	118707	2340
5884	118721	2319
5885	118735	2299
5886	118750	2279
5887	118766	2259
5888	118781	2238
5889	118796	2218
5890	118810	2198
5891	118826	2178
5892	118845	2157
5893	118864	2137
5894	118878	2117
5895	118894	2097
5896	118908	2076
5897	118922	2056
5898	118938	2036
5899	118953	2016
5900	118967	1995
5901	118983	1975
5902	118999	1955
5903	119014	1935
5904	119030	1914
5905	119050	1894
5906	119067	1874
5907	119082	1854
5908	119097	1834
5909	119115	1813
5910	119130	1793
5911	119145	1773
5912	119159	1753
5913	119174	1733
5914	119189	1712
5915	119203	1692
5916	119220	1672
5917	119239	1652
5918	119263	1632
5919	119279	1611
5920	119294	1591
5921	119309	1571
5922	119326	1551
5923	119340	1531
5924	119355	1510
5925	119370	1490
5926	119387	1470
5927	119402	1450
5928	119417	1430
5929	119432	1409
5930	119449	1389
5931	119467	1369
5932	119484	1349
5933	119500	1329
5934	119517	1308
5935	119532	1288
5936	119547	1268
5937	119565	1248
5938	119579	1228
5939	119595	1208
5940	119610	1187
5941	119625	1167
5942	119642	1147
5943	119659	1127
5944	119679	1107
5945	119695	1087
5946	119709	1066
5947	119726	1046
5948	119739	1026
5949	119754	1006
5950	119770	986
5951	119786	966
5952	119800	945
5953	119815	925
5954	119829	905
5955	119842	885
5956	119858	865
5957	119873	845
5958	119887	824
5959	119906	804
5960	119925	784
5961	119940	764
5962	119955	744
5963	119970	724
5964	119989	704
5965	120006	683
5966	120023	663
5967	120041	643
5968	120061	623
5969	120079	603
5970	120093	583
5971	120108	563
5972	120127	543
5973	120145	522
5974	120169	502
5975	120193	482
5976	120207	462
5977	120222	442
5978	120240	422
5979	120255	402
5980	120270	382
5981	120285	361
5982	120304	341
5983	120318	321
5984	120336	301
5985	120354	281
5986	120370	261
5987	120385	241
5988	120399	221
5989	120416	201
5990	120431	180
5991	120445	160
5992	120460	140
5993	120474	120
5994	120492	100
5995	120508	80
5996	120523	60
5997	120537	40
5998	120559	20
5999	120580	0
